S2_band0_mean,S2_band0_std,S2_band0_min,S2_band0_max,S2_band1_mean,S2_band1_std,S2_band1_min,S2_band1_max,S2_band2_mean,S2_band2_std,S2_band2_min,S2_band2_max,S2_band3_mean,S2_band3_std,S2_band3_min,S2_band3_max,S2_band4_mean,S2_band4_std,S2_band4_min,S2_band4_max,S2_band5_mean,S2_band5_std,S2_band5_min,S2_band5_max,S2_band6_mean,S2_band6_std,S2_band6_min,S2_band6_max,S2_band7_mean,S2_band7_std,S2_band7_min,S2_band7_max,S2_band8_mean,S2_band8_std,S2_band8_min,S2_band8_max,S2_band9_mean,S2_band9_std,S2_band9_min,S2_band9_max,S1A_band0_mean,S1A_band0_std,S1A_band0_min,S1A_band0_max,S1A_band1_mean,S1A_band1_std,S1A_band1_min,S1A_band1_max,S1A_band2_mean,S1A_band2_std,S1A_band2_min,S1A_band2_max,S1D_band0_mean,S1D_band0_std,S1D_band0_min,S1D_band0_max,S1D_band1_mean,S1D_band1_std,S1D_band1_min,S1D_band1_max,S1D_band2_mean,S1D_band2_std,S1D_band2_min,S1D_band2_max,label
1548.4337855297158,2156.0089540530043,-1069.0,12145.0,1726.482235142119,2053.14974883891,-279.0,12135.0,1807.9166666666667,2168.517459850326,-957.0,12773.0,2077.3779069767443,2074.8568390146716,-840.0,12507.0,2970.876937984496,1957.0099071089055,-404.0,12477.0,3366.014857881137,1966.338896884762,-227.0,12361.0,3502.982235142119,2023.0922608405779,-410.0,12222.0,3592.237080103359,2003.141211168319,-404.0,12219.0,2401.535206718346,1643.229025000912,-207.0,9181.0,1708.8239664082687,1297.7781834817608,-107.0,6672.0,-11.366521642962073,3.2877093580069334,-22.453125,-1.2763671875,-17.828580729166667,2.8157459694319122,-28.09375,-9.34375,6.462062698755509,3.2299504405507777,-6.2734375,18.953125,-11.118516322544643,3.1706937691119035,-23.375,-2.583984375,-17.655130828373014,2.9618566695757953,-29.390625,-8.40625,6.536503165108817,3.335199710658885,-4.4375,22.640625,2
1455.422931314224,1973.6293828917637,-1139.0,7611.0,1692.6053722733009,1902.7596704914686,-329.0,7909.0,1840.7897962862808,2027.4334251200748,-983.0,8523.0,2047.8829998197223,1971.1760488388481,-852.0,8274.0,2940.3344149990985,1938.4912350516638,-772.0,8977.0,3236.6131242112856,1974.5348389268875,-698.0,9067.0,3347.657111952407,1970.171789485419,-324.0,9398.0,3413.202271498107,1991.2277477933972,-313.0,9383.0,2518.3254011177214,1761.377297887897,-131.0,7310.0,1970.9724175229853,1499.755698438608,0.0,5562.0,-9.05040693015802,3.3339088684221734,-22.453125,0.78515625,-16.74267385957066,3.5410922196816372,-33.75,-6.6640625,7.692322672671623,3.153603485150943,-5.0234375,22.0,-9.256599150834026,3.2014896763055884,-25.3125,-0.250244140625,-16.80997629429679,3.750236978085501,-31.328125,-8.84375,7.553350982159079,3.1231004936718887,-4.21875,20.734375,12
1498.2878692646134,1716.754360333657,-549.0,6963.0,1692.8120678818352,1640.0410092848138,-441.0,6612.0,1911.622250157134,1681.465486490257,-482.0,6831.0,2090.6876178504085,1648.0644399816144,-315.0,6697.0,2695.9201759899433,1651.2824326705836,-191.0,7295.0,2945.5952231301067,1668.378105912726,0.0,7515.0,2988.245757385292,1599.605721161746,-197.0,7864.0,3140.4148334380893,1693.6729504203283,-167.0,7805.0,2591.3073538654935,1382.2887238536666,0.0,5633.0,2038.8095537397862,1191.238741538842,0.0,4453.0,-10.798442372661123,2.7683035269314695,-23.5,-3.681640625,-17.774431522869023,3.1542821865973196,-30.71875,-7.6875,6.976124797987591,3.1491822105160585,-4.5234375,17.734375,-10.83909568050193,2.794576178613324,-20.296875,-3.3515625,-17.855562258687257,3.1651757953431052,-31.328125,-8.7265625,7.016488152581292,3.162028670888677,-3.59765625,19.375,12
1639.9293049758166,1750.0089163068692,-476.0,10062.0,1835.918041476181,1637.2355423912848,-433.0,9566.0,2119.578480090108,1617.989850908211,-221.0,9984.0,2279.9744914861194,1572.8399016439935,-405.0,9503.0,2726.688332339495,1605.4293789775388,-342.0,9514.0,2914.171205194461,1601.5918773776161,0.0,9449.0,3000.255350162327,1580.4814823818374,-309.0,9668.0,3110.6719671370834,1612.0896454722094,-297.0,9484.0,2881.909096932353,1437.8972377724904,-43.0,7691.0,2297.5456834294046,1270.4481491526403,0.0,7220.0,-10.417190945684034,2.8963680333311688,-23.953125,-0.5146484375,-17.24373168008985,3.249244327359022,-31.796875,-7.2578125,6.826288863731115,3.1024416935720733,-8.6484375,18.53125,-10.31071630283056,3.336778642142491,-27.8125,1.1171875,-17.736398078194952,3.4950763914480603,-33.125,-7.38671875,7.425660231717971,3.1644057052340195,-8.0078125,21.4375,12
2104.672683096147,2713.0307827655233,-726.0,13346.0,2236.9446372787224,2521.1853905603657,-545.0,12942.0,2401.5260326275597,2471.6965602409255,-220.0,12477.0,2562.947414092329,2370.192751615408,-330.0,12161.0,3125.0744533148213,2207.9339360732206,1.0,12076.0,3326.53037139882,2168.2343091318,136.0,12192.0,3431.3175980562305,2194.478671145153,38.0,12157.0,3463.381811870878,2135.724957982554,113.0,12104.0,2774.943075321069,1613.2182842965601,-129.0,10111.0,2128.3602915654287,1205.4097857082488,0.0,6699.0,-9.812430934270953,3.17538427030323,-21.6875,-0.93408203125,-17.410581407864523,3.1738962172328056,-30.21875,-9.2109375,7.597762721660627,3.0896891084915534,-3.3984375,19.03125,-8.97695447844483,3.217073218169207,-23.171875,-0.31787109375,-17.445316664445627,3.4560198518342613,-32.5,-7.15234375,8.468663486895531,3.1342273140471746,-5.75,22.828125,12
1519.9644322845418,1768.8989799042,-300.0,7977.0,1715.6151390788873,1654.7014619058818,-289.0,7802.0,1871.4149566803464,1705.5549202921868,-382.0,8049.0,2067.2932056543546,1624.8210871333604,-318.0,7952.0,2999.720018239854,1490.1920536060895,-145.0,8166.0,3337.2371181030553,1560.3481863670215,0.0,8260.0,3465.825353397173,1598.5504856954246,-160.0,8319.0,3508.4628362973094,1579.7414957654626,-121.0,8201.0,2533.2526219790243,1435.640363744205,0.0,5766.0,1957.0980392156862,1270.3221112245922,0.0,4618.0,-9.666192378393665,3.1596978608393784,-22.265625,-1.939453125,-17.223435143288086,3.625799166881424,-29.75,-8.0859375,7.557469782534408,3.107864974583755,-2.84765625,18.703125,-9.804071745885855,3.0597624048446965,-21.265625,-1.43359375,-17.404742209383752,3.509016358070659,-29.84375,-9.390625,7.600570157262124,3.152043335605018,-2.439453125,19.609375,12
1740.085049833887,1825.259986053163,-721.0,7185.0,1883.9036544850499,1681.1501637597898,-652.0,6761.0,2040.8617940199335,1663.048912654855,-41.0,7051.0,2219.851162790698,1596.5961747697336,-532.0,7067.0,2931.3707641196015,1508.9755194660784,-361.0,7273.0,3215.3501661129567,1520.7903305660388,0.0,7300.0,3307.14219269103,1543.9367061310231,-237.0,7016.0,3383.6943521594685,1543.7115113153227,-234.0,7360.0,2582.0179401993355,1297.8422303298853,-28.0,5688.0,2018.10365448505,1139.4368865767108,0.0,5365.0,-9.433285059666895,3.009354069187945,-20.828125,5.0234375,-17.30524381868132,2.8581271881750863,-26.6875,-8.6328125,7.871307829133757,3.4126059948422314,-2.3671875,21.140625,-8.932415852449378,3.239209380631799,-18.515625,3.330078125,-17.821020408163264,3.056244464812497,-27.46875,-9.7578125,8.888870500837054,3.69901936191006,-3.291015625,24.3125,12
1611.2790697674418,1773.2700243044792,-547.0,6636.0,1801.8552325581395,1691.4572956809036,-422.0,6736.0,2018.0296511627907,1720.206791498091,-446.0,7215.0,2196.4116279069767,1680.4938284048092,-349.0,7074.0,2767.4593023255816,1681.3082816302854,-196.0,7668.0,2985.818604651163,1708.5577416729618,0.0,7830.0,3053.306976744186,1698.1242589364697,-159.0,8129.0,3156.4406976744185,1737.9669347403237,-152.0,8128.0,2693.6232558139536,1474.0923908183197,-47.0,6141.0,2150.360465116279,1248.6813645992552,0.0,4551.0,-10.524682241586538,3.113200794593795,-21.171875,-0.56640625,-18.015186298076923,3.214115298440027,-30.71875,-9.6171875,7.490576617901142,3.144902091492902,-3.0078125,19.796875,-10.204039829799108,3.2263679250867137,-23.375,-1.09375,-18.381640625,3.335737166351049,-31.328125,-9.796875,8.177475062779019,3.114964924338829,-3.388671875,23.484375,12
1247.4689757545768,1963.2434432008286,-1175.0,7428.0,1459.5622958931222,1853.1344039098872,-344.0,7483.0,1435.677090549233,1982.2832818082816,-964.0,7738.0,1749.826521523998,1860.7268524119045,-857.0,7683.0,2929.2247402276103,1715.9430558347171,-613.0,8254.0,3386.3293419099455,1798.3506066665047,-505.0,8410.0,3549.5240969816923,1854.814622638213,-305.0,8613.0,3605.0519544779813,1835.5469881057734,-259.0,8677.0,2206.0194952993565,1539.0276799394912,-110.0,6763.0,1556.58426521524,1307.840909923787,-25.0,5151.0,-9.830280054470132,2.759180698015667,-22.65625,0.424560546875,-16.80579582651391,2.9712131110133346,-30.21875,-6.046875,6.975594660232969,3.183846366239343,-5.81640625,20.921875,-10.004865774601063,2.6856305332022803,-22.34375,-1.078125,-16.965052241641338,3.0469825761738045,-30.8125,-6.41015625,6.960096162836602,3.161594182394056,-7.15234375,20.09375,3
1279.7366690157387,1787.2807228813722,-1211.0,7105.0,1485.638242894057,1730.9119687534348,-365.0,7339.0,1644.7378435517971,1810.5313048087849,-1016.0,7690.0,1837.7531125205544,1764.7694803165161,-864.0,7703.0,2445.9727507634484,1786.6689201204251,-667.0,7957.0,2688.882311486963,1804.6221860022195,-570.0,8105.0,2823.30866807611,1788.0481921422315,-419.0,8381.0,2902.0434578341556,1825.281513355539,-402.0,8394.0,2434.3866572703782,1535.7536691445168,-92.0,6561.0,1845.993892412497,1261.361887630633,0.0,5073.0,-10.338467153506215,2.6778475888133526,-21.875,-1.80859375,-17.08060411810412,3.1174738530123736,-29.75,-5.8671875,6.742107134673053,3.1726901691940332,-6.4765625,22.421875,-10.376054666362284,2.742315540339906,-21.265625,-0.357666015625,-17.39391515602453,3.0602346457342797,-28.96875,-5.2578125,7.017932419549851,3.185405172509305,-3.296875,20.25,12
1528.7126899835196,1828.7076164990804,-673.0,6983.0,1720.243545138253,1685.7825776529685,-576.0,7083.0,1850.0007324665812,1700.0133756487205,-334.0,7370.0,2121.9207104925836,1576.0209509534718,-490.0,7429.0,2711.330891778063,1528.781986550805,-487.0,7655.0,2901.103277787951,1524.447623565762,0.0,7815.0,2998.1175608862845,1535.7195700351783,-403.0,7527.0,3061.4707928950743,1540.8250221463404,-391.0,7965.0,2475.975279252884,1286.4753645197927,0.0,7724.0,1898.352865775499,1121.5929075436732,0.0,6658.0,-10.971914038840097,2.8196618340466513,-22.0625,-2.7890625,-18.03610974409449,3.0469172050768636,-34.5,-10.6640625,7.063821790060948,3.176658255174105,-4.640625,20.46875,-10.761083709751125,2.967855289426491,-22.171875,-1.2509765625,-18.22279509983127,3.0313369403595294,-30.8125,-9.84375,7.4620532418799215,3.408833337713072,-6.484375,20.3125,12
1529.3194310974438,1904.0818075163386,-687.0,8131.0,1714.6630789928888,1742.3343604810063,-622.0,7644.0,1801.4241783586392,1766.1828359165675,-422.0,7622.0,2107.885642898328,1614.8613206535188,-498.0,7623.0,2679.608687295791,1550.7366190783014,-496.0,7863.0,2858.1141649048627,1535.2132760114573,0.0,7845.0,2965.168364405151,1533.3811896799396,-400.0,7585.0,3017.4910628483567,1546.5034160154755,-396.0,8005.0,2405.7232365942727,1277.1361803924747,0.0,5970.0,1800.0916778781473,1119.7530082113453,0.0,5062.0,-11.1333548553719,2.791916023502172,-24.953125,-2.353515625,-18.468872178957405,2.9411203970896027,-31.796875,-9.9296875,7.335001477570724,3.3297029755752,-6.84765625,23.734375,-10.729234845410272,2.9657877077046586,-22.75,-1.388671875,-18.467811946576152,2.8223735814548245,-30.3125,-10.3125,7.739099967803415,3.412323702817007,-6.12109375,21.015625,12
1494.0671834625323,1755.007973695403,-515.0,6881.0,1689.9553340716132,1675.357197286478,-408.0,7055.0,1838.9350313768919,1732.5054124790768,-440.0,7520.0,2087.8471760797343,1640.3128370212648,-311.0,7329.0,2890.9789590254704,1614.8312486250281,-237.0,7946.0,3202.435215946844,1669.5255113225908,0.0,8101.0,3323.2310815799187,1724.2374002815536,-189.0,8396.0,3383.8058324104836,1706.5519036143417,-203.0,8377.0,2500.34772978959,1457.265426359929,-37.0,6426.0,1911.8087855297158,1249.4338348615747,0.0,4914.0,-9.886136866605616,3.291372862333086,-23.0625,-1.27734375,-17.634268162393163,3.0319026354225844,-29.75,-9.5234375,7.748226164839934,3.4378642248057667,-3.814453125,21.6875,-9.441580746882087,3.2366962889438233,-23.15625,-1.3994140625,-17.884320082199547,3.06961465580796,-30.796875,-9.703125,8.442437024451708,3.4620957216186645,-6.828125,24.171875,12
1740.7831957989497,1944.766918064756,-507.0,9218.0,1959.380720180045,1861.9810837122936,-436.0,9292.0,2136.490997749437,1972.1302495111065,0.0,10011.0,2389.624531132783,1876.4931550164472,-403.0,10007.0,3193.07951987997,1743.5771586038777,-251.0,10254.0,3446.55663915979,1744.8789049898498,0.0,10283.0,3549.5798949737436,1736.0647743621446,-265.0,10628.0,3629.619279819955,1773.9375593801283,-204.0,10497.0,2841.266691672918,1521.91763922805,0.0,8000.0,2242.885971492873,1309.9664217098284,0.0,6994.0,-11.166481370192308,2.8099933812242184,-22.453125,-2.873046875,-17.500674627791565,3.144845031027982,-29.75,-8.546875,6.334057215839699,3.127081175949008,-5.65234375,18.296875,-10.119256507416475,3.0253365093474858,-21.609375,-1.3525390625,-17.390650201612903,3.272917813937587,-30.8125,-9.2265625,7.271608470442108,3.339287496879593,-4.19140625,18.5625,12
1464.4809183064997,1723.0990411721443,-542.0,6462.0,1615.7793679189028,1608.4874281199327,-456.0,6325.0,1716.0584376863446,1656.1427394906952,-322.0,6582.0,1988.8384019081693,1539.917401738887,-401.0,6585.0,2924.751937984496,1468.4587870235798,-245.0,6857.0,3254.3014311270126,1579.159208465289,0.0,6983.0,3390.1863446630887,1595.9151858484713,-195.0,7183.0,3428.2492546213475,1582.680031710056,-173.0,7173.0,2429.184853905784,1362.341439285529,0.0,5948.0,1859.4016100178892,1191.2158053104813,0.0,4732.0,-9.247463011130309,4.044273518779496,-21.515625,2.65234375,-15.77825135601578,4.39315791818196,-30.21875,-4.6640625,6.530714648244884,3.480463299506841,-7.359375,20.40625,-9.140092127314418,3.703958815684286,-22.359375,0.6533203125,-16.06774446256868,4.4386291630546975,-30.3125,-3.505859375,6.927591193901313,3.3879053321318238,-8.15625,20.640625,12
1611.0536893482629,1894.3776392140214,-741.0,8459.0,1821.4142980189492,1760.549955117422,-652.0,7736.0,2085.4823428079244,1735.2970907060678,-165.0,7608.0,2253.3333333333335,1660.524657912337,-551.0,7451.0,2700.0901521676715,1547.3059435494658,-384.0,7539.0,2879.6213034740167,1496.801857879378,0.0,7716.0,2949.1191501579096,1473.7640613844505,-316.0,7331.0,3050.9646856158483,1463.5521237806245,-314.0,7920.0,2666.6411139821994,1265.0722232122914,0.0,6275.0,2099.8194085558425,1127.2458023353058,0.0,5147.0,-11.14903799783357,3.375798983161138,-25.21875,-0.65771484375,-17.64423522079772,3.608172289888546,-29.296875,-9.0,6.495151379939385,3.5007869565723695,-7.04296875,20.0,-10.589964065686315,3.4304942369673195,-22.546875,1.37109375,-17.887513778659613,3.4339091638030834,-29.84375,-8.296875,7.297720923583554,3.5872345819653746,-6.21484375,23.640625,12
2076.3416198877308,2414.746226304639,-486.0,11936.0,2223.717722534082,2286.1253182712194,-449.0,11773.0,2366.156642608928,2342.1915239890377,-124.0,11939.0,2560.7906976744184,2220.895997950358,-394.0,11430.0,3486.7388398823846,1946.7697111966418,-204.0,11557.0,3800.7738572574176,1883.3912860447867,0.0,11363.0,3958.518577920342,1882.777399665296,-134.0,11804.0,3955.5196471531676,1871.3032571430126,-116.0,11351.0,2899.2723870622826,1768.7228182397557,-115.0,9509.0,2247.918738305266,1472.2259412009603,0.0,8453.0,-10.076861599248453,3.0244708029076643,-23.5,-2.083984375,-16.70268705791335,3.393645332333338,-28.875,-8.15625,6.62557563005982,3.151762325455393,-3.07421875,21.421875,-9.948461392908456,2.8835443652422414,-20.765625,-1.3701171875,-17.061233836206895,3.53196431541016,-31.890625,-9.265625,7.1128444627783765,3.093486812566317,-4.3125,18.546875,12
1581.819561273297,1859.0887813430868,-531.0,7008.0,1719.760679531585,1765.2354499022565,-351.0,6853.0,1874.63598878443,1801.510877788029,-361.0,7207.0,2030.3917202704931,1755.452967660074,-359.0,7003.0,2703.8187365990434,1653.330491253592,-242.0,7595.0,2988.7834405409862,1637.186492187877,0.0,7730.0,3116.5837044367477,1654.4075940037105,-267.0,7958.0,3150.1095167408876,1665.4894008363872,-212.0,7956.0,2467.7126834900214,1588.8899447067884,-58.0,5972.0,1946.4789708065314,1348.6020058286836,0.0,4573.0,-9.765982060658756,3.082947740648813,-23.0625,-1.3076171875,-17.292949570376432,3.4485572798442963,-28.46875,-7.7890625,7.527091884248841,3.2359484327699857,-8.25,19.15625,-9.013059635800069,3.3564927820871775,-20.296875,3.6015625,-17.398294231256333,3.542166807540809,-30.8125,-8.03125,8.385318197232975,3.9150943167467953,-5.23828125,25.25,12
1630.2326648175806,1850.0816138692842,-560.0,9497.0,1802.9547685086409,1732.2026884627026,-519.0,9240.0,2016.3568380627266,1742.5121030299792,0.0,9604.0,2200.9726904203117,1686.9949001559555,-474.0,9515.0,2802.4803712395988,1579.4861492990817,-252.0,9598.0,3054.4006827394924,1557.1676369643353,0.0,9462.0,3141.5704075101344,1548.783819349023,-205.0,9565.0,3225.60859825048,1571.481845465614,-178.0,9553.0,2680.751333475571,1356.4442165709972,0.0,6258.0,2105.270002133561,1155.624348895914,0.0,5393.0,-10.991777095646613,3.030490163747753,-23.953125,-1.8056640625,-17.27158775141143,3.2624888315287164,-33.03125,-8.046875,6.279662577670144,3.2064776198185996,-6.359375,19.484375,-10.488684737979193,3.1710293356702843,-23.375,0.69140625,-17.50626126310616,3.5299140647608516,-32.5,-8.6875,7.017634816500962,3.2230515600878973,-8.390625,21.265625,12
1542.1399682218691,1948.18819556093,-610.0,9522.0,1705.6735519283548,1919.8218016631583,-472.0,9369.0,1861.8555539505994,2002.2552390748558,-469.0,9538.0,2067.999711107901,1934.2455704770828,-425.0,9655.0,2782.146323848043,1774.2636172835348,-385.0,9650.0,3132.5025278058647,1739.800955104853,0.0,9726.0,3197.040444893832,1688.0826945646033,-353.0,9467.0,3316.0173335259283,1742.7042947200657,-343.0,9690.0,2417.7441860465115,1375.9352355203014,0.0,6400.0,1791.6081178679763,1099.5515162467427,0.0,5337.0,-11.21421818776502,4.264293310359212,-26.6875,-0.1722412109375,-18.492770171404683,3.5397554051341977,-31.796875,-6.59765625,7.278536670901704,3.6627026920342853,-8.3203125,20.046875,-11.238243773222605,4.294794402795706,-30.3125,-0.609375,-18.54367929236912,3.6004737731628484,-35.40625,-7.21875,7.305567091338489,3.6031952066605872,-6.2578125,21.21875,2
2082.677002583979,2801.9795115874244,-902.0,13215.0,2278.922480620155,2632.2196698225835,-764.0,12771.0,2421.1869078380705,2667.568567192359,-159.0,12328.0,2687.0534022394486,2520.31451810854,-610.0,12102.0,3541.9086993970714,2205.590443879934,-251.0,12022.0,3810.1593453919036,2131.6015842487227,0.0,12066.0,3901.0198105081827,2079.0269738730203,-53.0,12014.0,3966.229974160207,2097.286426026889,-48.0,11979.0,2883.860465116279,1654.407398216195,0.0,9130.0,2142.959517657192,1317.1927052724104,0.0,6030.0,-11.48741542022792,2.893687952130904,-21.703125,-2.728515625,-18.416573183760683,3.142540874715584,-29.75,-10.7109375,6.928987630208334,3.1187541643053733,-3.400390625,19.234375,-10.644950810185184,3.5023949982054106,-23.828125,-0.61279296875,-18.92805886243386,3.282654393769019,-30.8125,-9.84375,8.283541595620454,3.855871153616085,-3.521484375,20.046875,12
1668.092105263158,2083.982321538746,-602.0,9327.0,1839.1510097919218,1895.337356491794,-437.0,7948.0,1983.1757955936353,1883.1060532384786,-418.0,7303.0,2220.113525091799,1758.9507149056253,-347.0,7206.0,2967.390299877601,1705.7401853052384,-329.0,7486.0,3211.748776009792,1701.5366474426287,0.0,7597.0,3393.7141982864136,1803.2647301445318,-338.0,8444.0,3392.952111383109,1710.6572706820266,-332.0,7713.0,2685.9007037943697,1398.0760825660825,0.0,6447.0,2040.3139534883721,1196.5432172349867,0.0,5720.0,-10.96094392475329,2.887034588168767,-25.78125,-1.642578125,-17.571589938638663,2.9228974738394333,-29.75,-7.71484375,6.610674990140475,3.172477729341034,-7.484375,20.703125,-10.954457860960996,2.6012035742108117,-26.78125,-2.806640625,-17.855452596334587,2.837571955469857,-31.328125,-8.4140625,6.900845371332384,3.0531000076077697,-6.07421875,18.171875,13
1437.139534883721,1816.1065480840898,-544.0,6779.0,1625.169862641099,1690.7232380569892,-360.0,6963.0,1728.5758193934448,1741.3912247953333,-436.0,7080.0,2002.7021623827009,1630.5969135680614,-329.0,6865.0,2823.731946144431,1611.7374833727833,-296.0,7427.0,3096.327621379029,1684.7631212182846,0.0,7619.0,3248.8852169182646,1725.0359954271257,-289.0,7918.0,3260.437236502108,1723.7073641677387,-284.0,7872.0,2452.1116551067594,1477.802283893321,-84.0,5874.0,1857.951720386237,1252.2678383633224,0.0,4948.0,-9.49469368094214,3.2014582170739527,-26.703125,0.310546875,-17.122388453103913,3.565083470881526,-29.75,-5.05859375,7.627816062717892,3.2875651870542657,-8.328125,20.875,-9.527366397255346,3.084233419871595,-21.796875,0.96240234375,-16.984554158834587,3.497404221576719,-30.8125,-6.1953125,7.457232887822584,3.2011916544859687,-5.36328125,19.90625,12
1428.566726296959,1917.7750700823944,-584.0,7607.0,1551.0853309481217,1769.04715801483,-439.0,7027.0,1550.2171735241502,1827.2076974094957,-599.0,7179.0,1819.862701252236,1698.594184231597,-371.0,6915.0,3070.7591234347046,1484.3020517092723,-252.0,7057.0,3588.5545617173525,1592.359193532337,-170.0,7046.0,3781.9011627906975,1641.1482327883537,-226.0,7758.0,3774.2071556350625,1633.0910718198058,-183.0,7274.0,2205.072540250447,1461.6692459143028,-107.0,6051.0,1589.2398032200358,1273.0698078295302,0.0,5238.0,-8.553767993633564,3.494160117291089,-21.34375,0.76220703125,-15.14998694064349,3.6995019350563476,-31.234375,-3.611328125,6.596237962711492,3.1483644561369455,-6.90625,21.484375,-8.63513278080867,3.46020881081122,-22.546875,1.5849609375,-15.315611585679944,3.9109027870408224,-33.125,-3.375,6.6805299008547605,3.1537967906585194,-6.1171875,20.234375,3
